,tweetid,Label
2658,923183371286482946,20
2659,923194587862016000,20
2660,1061783445007814657,20
2661,1020491870701420545,20
2662,1090400124990177285,20
2663,926636213179576320,20
2664,920216505723240448,20
2665,921565535573229568,20
2666,988221174055288832,"3,8,9"
2667,1045322061827063809,"3,8,9"
2668,922616031977369601,"3,8"
2669,918289682105958403,"3,8,9"
2670,928188319166431232,20
2671,1081786800182444032,20
2672,1106002062108590080,"3,8,9"
2673,1133914540775657477,20
2674,1033570574864277504,20
2675,1052089093478219776,4
2676,987827754560192512,19
2677,913733426733289473,"3,8,9,10"
2678,1056188931513839616,20
2679,927491661319438336,"3,8,9"
2680,928874058321608706,"1,13,8"
2681,1040034182821367808,19
2682,1034234492918030336,20
2683,1013068102626566145,20
2684,996188502038478848,20
2685,973122879167410178,20
2686,929695184119521280,20
2687,1004607834225401861,20
2688,991862157498204160,20
2689,1057433751033065473,20
2690,1006705690834972672,20
2691,954254927676588032,"3,8,9"
2692,910824778520420352,"3,8,9"
2693,1126314472522412033,20
2694,1135355316978085888,20
2695,1073038578203029504,20
2696,962645583524642816,"3,9,12"
2697,967024433972920320,"3,8,9"
2698,931148041209266176,20
2699,947100652714389504,"3,8,9,7"
2700,962313394962378752,20
2701,1002357252622200832,9
2702,991505755772665857,"3,8,9"
2703,988215299626352646,20
2704,1002848576886706176,20
2705,1086056575750393856,20
2706,1130085103512838144,20
2707,1080984258166968320,20
2708,1002697210893488128,20
2709,1065539928510029824,"3,8,9"
2710,1004536284306501633,20
2711,1065412003835985920,20
2712,1062914057852710912,20
2713,1093305193087660032,20
2714,1067596181990137856,"3,8,9"
2715,1057809496750190592,"3,8,9"
2716,989318679941734400,"3,8,9"
2717,1079903041963188224,20
2718,1092243441134661633,19
2719,1113265153909202945,19
2720,1117597898592534528,20
2721,1004169296166076416,20
2722,1024108997303926784,20
2723,1018360905623465985,20
2724,969274258533761024,"3,8,9"
2725,1005324302604894209,20
2726,1003814353152249856,"3,8,9"
2727,922358142893047808,"3,8,9,7"
2728,990058495692042240,20
2729,993829652643774464,20
2730,976290065847500802,"3,8,9"
2731,1025206665988136960,"3,9"
2732,962587550022905856,"3,8,9"
2733,1067975942390181888,"3,8,9"
2734,1003816277557665793,20
2735,921623734837899264,"3,8,9"
2736,928185362454736901,"3,8,9"
2737,1011500604865179648,20
2738,1060353267299840000,20
2739,979942816481607680,20
2740,974451117705773056,20
2741,930239471265595392,20
2742,929695716066279424,20
2743,926771529630674944,20
2744,918643253234274304,"3,8,9,10"
2745,919840620855754752,"3,8,9,11"
2746,1075188064979345408,20
2747,998365275060764672,20
2748,1133890641014927360,20
2749,1098739444046163968,20
2750,1062914090790612992,20
2751,937563138471239680,20
2752,919384633975848965,"3,9"
2753,910522926192979969,"3,8,9"
2754,913312475382038528,"3,8,9"
2755,910871761901707265,"3,8,9"
2756,924441331467935745,20
2757,1045219062890942464,20
2758,1099855322812841984,"3,8,9"
2759,1066517717388165121,"3,8,9"
2760,953800712336547840,20
2761,1041847303529611265,20
2762,1132518210241040384,19
2763,1071395983144050689,20
2764,924074510067818497,20
2765,985705410031108096,"3,8"
2766,991487387078246401,20
2767,1102378610147512320,20
2768,1081335577167810560,20
2769,918301714892996608,"3,8,9,12"
2770,1016522296465371136,20
2771,1088258828561309697,19
2772,1002373836883484672,20
2773,1029562997075718144,19
2774,926658129965694978,20
2775,1134611095639826432,20
2776,1073408365475155968,"3,8,9"
2777,1124510897928413184,19
2778,1103623014606749697,19
2779,1023819113427169280,20
2780,999119746061647873,20
2781,928189818068017152,"3,8,9"
2782,967246390375022592,"3,8,9"
2783,1025199452456275968,"3,8,9"
2784,1007111221659742208,"3,8,9"
2785,1027075662337601537,"3,11"
2786,1001276821118189568,20
2787,926637679252348928,"3,8,9"
2788,921973229136240641,"3,8"
2789,999845385026789376,20
2790,1039666748574724096,20
2791,1013068478956240897,20
2792,1044747694705565696,20
2793,1085012367182782464,"3,9"
2794,1087193134239338497,20
2795,1020560551242416128,"3,8,9"
2796,967599096172199937,"3,8,9"
2797,1144373391954071553,20
2798,1033146532088827906,19
2799,1037498542695243776,20
2800,1051071124618928128,20
2801,1032423566644371456,20
2802,992199085007421440,20
2803,994031335416123393,"3,8,9"
2804,919845362977816577,"3,8,9,7"
2805,988251141904322560,"3,8,9"
2806,1092123014307540997,"3,8,9"
2807,1126258186204266498,19
2808,1020485779712348161,19
2809,1002728681083625475,20
2810,993657684845973504,20
2811,1011057495572340737,20
2812,1006712485682896898,20
2813,1125764286834364417,20
2814,1097472338432385024,20
2815,927002002147573761,20
2816,1007764070513012736,20
2817,1014331160799789057,20
2818,990714306302959616,"19,9"
2819,910681690913116160,"3,8,9"
2820,995454594980302848,19
2821,911994610947301376,"3,8,9"
2822,914735851141320704,"3,8,9"
2823,928191445894291456,19
2824,1010693485995876352,20
2825,1008872674720768000,20
2826,1035637829827588096,20
2827,1059238719427772416,20
2828,1080650731021955072,"3,9"
2829,923087645118423040,"3,9"
2830,913248611835666432,"3,8,9"
2831,913247224011698176,"3,8,9"
2832,913798815898988544,"3,8,9"
2833,1017656174265548800,20
2834,1010683294495543296,20
2835,1120473848678363139,20
2836,1083515999175925761,20
2837,1127731253891911682,20
2838,1059699258666827776,20
2839,958578175013019648,13
2840,1027713623857061889,"3,8,9,17,13,16"
2841,1129203676575174656,20
2842,1084972958022492160,20
2843,1133216952728506368,20
2844,1076281029113999360,"3,8,9"
2845,1059996134154719232,19
2846,1117582557271318528,20
2847,1112335562294255616,20
2848,1073913867816775680,20
2849,1015778393004990464,19
2850,1090042091533520896,20
2851,752395976694898689,"20,12,7"
2852,762531810114871297,19
2853,913758528543719425,"3,8,9"
2854,1148067363901730817,"8,17"
2855,1016887715592224768,20
2856,973726674951917568,"3,8,9"
2857,929948333879083008,"3,8,9"
2858,929952915422199808,"3,8,9"
2859,919844882411241473,"3,8,9"
2860,1072654312755613697,20
2861,1092061899011702786,"3,8"
2862,991103250869829632,20
2863,927484669452414976,20
2864,1000912235596660737,20
2865,1008157412358909953,20
2866,989686495039516672,19
2867,1002438029968101378,20
2868,976290999054958594,"3,8,9"
2869,1145147617673805824,20
2870,925343555077279744,"3,4,5,7"
2871,1127214153196638208,19
2872,1094259506660335618,20
2873,1055261516906156033,20
2874,1080650871485063168,20
2875,987484424856977409,"3,8,9"
2876,1100562607465914370,20
2877,1055678026321584128,20
2878,971594461498060800,"3,8,9"
2879,921326162210578437,19
2880,1148445509603905536,"3,8,9,17,13,16"
2881,1139319606412054528,20
2882,1099350566881308672,20
2883,1006337246813814784,20
2884,1091489029650927619,19
2885,1130990197707923456,20
2886,983606284044779522,20
2887,1013275012676177920,20
2888,937556612838858752,"3,8,9,12"
2889,998365327808348168,"20,12"
2890,992781735652831232,"20,12"
2891,1030270103701483521,20
2892,1048070224073748481,20
2893,999933311140085762,20
2894,941125818725539841,19
2895,921187117971120129,"3,8"
2896,914115544164442112,20
2897,1085721189949947904,20
2898,1036802754939768832,20
2899,1056751733584519168,20
2900,1014321438205984768,20
2901,1071942885606486018,"3,8,9"
2902,918642428151844864,20
2903,1044382315537813504,20
2904,1032788317580869632,20
2905,1072322568839786496,20
2906,927018103195648000,"3,8,9"
2907,1136073916768608256,20
2908,1148409691602472961,"3,8,9"
2909,999103099103985664,20
2910,990040527604101121,"3,4"
2911,998729153644978181,20
2912,1033254965672722432,"6,7,11"
2913,1020127334798536706,20
2914,992606836829306880,20
2915,984734341681922050,9
2916,978793961954320384,20
2917,1009595584997494784,20
2918,1042964054103314433,19
2919,1057075316839968768,20
2920,1118686859121479680,20
2921,1091515127369613312,20
2922,1072495049789849600,20
2923,949134255942021120,20
2924,953874312699641856,20
2925,1148027817923211264,"3,8,9"
2926,923083594980925441,"3,8,9"
2927,928185106274992129,"3,8,9"
2928,1004950734113132545,20
2929,1006357839961419777,"3,8,9"
2930,1130509263091056640,20
2931,921396938603356160,"3,8,9,7"
2932,1069414692085354498,"3,8,9"
2933,993674781097508864,"3,8,9"
2934,1097330003157499904,"3,8,9"
2935,980679508154920961,"3,9"
2936,1007086311595958273,20
2937,1081010397237235713,"3,8,9"
2938,1115408760694902785,20
2939,1044019588743102464,20
2940,988608238147993600,"8,9"
2941,983553247636959232,"3,8,9"
2942,970542575017803776,"3,8,9"
2943,920156331130085376,"3,8,9"
2944,919079516936347648,"3,8,9"
2945,920156541361074176,"3,8,9"
2946,963623310138392576,"3,8,9"
2947,1000962727764938752,20
2948,1033871667355738112,20
2949,1115408882640146432,19
2950,1004956854919675904,19
2951,922770242111029249,20
2952,1062899299321753600,20
2953,1039685807341072385,"3,8"
2954,929953158259867648,"3,8"
2955,1032922125143748608,20
2956,940366280690765824,20
2957,947108204223197186,19
2958,990262559511990272,19
2959,970776661548388352,"3,8"
2960,1101815194936700928,20
2961,1078092080608493568,20
2962,1075191944106598400,20
2963,1002798665168121856,20
2964,1017666891488194562,20
2965,1070507526255308803,19
2966,1061451914980687873,19
2967,988384602367512577,"6,7"
2968,925528561624137728,20
2969,829203644348301313,20
2970,1123253520256212994,20
2971,1019510913815085056,20
2972,993733060779589632,20
2973,1002074542016102400,20
2974,1006344538548387841,20
2975,975926447662510080,20
2976,928862980799729664,"3,8,9"
2977,989346035523731457,"3,8,9"
2978,1038968814459805696,20
2979,929695419759595520,20
2980,992245315423027206,"3,8,9"
2981,991613260120997888,20
2982,1003910539754389504,20
2983,1001029064608514048,20
2984,1016478809413914625,20
2985,992215432709861376,"3,8"
2986,912251974958985219,"3,8,9"
2987,912254850464755712,"3,8,9"
2988,914737586505080833,20
2989,913084413415583744,"3,7"
2990,920933476395761664,"3,8,9"
2991,928536467592306690,"3,8,9"
2992,916673860035948544,"3,8,9"
2993,1025570062067884032,20
2994,999482075429224449,"3,8,9"
2995,1023090396539183105,20
2996,1101490043464503297,20
2997,1004168313801359360,20
2998,1109277456697942017,20
2999,1055005565217374209,"3,8"
3000,1016494396538142720,"3,8,9"
3001,1016512047972941824,3
3002,924876026705977345,20
3003,1040391110370185217,20
3004,1138956412833345536,20
3005,1015397127617298432,20
3006,1095482170141888512,20
3007,1068113180969263104,20
3008,1123356836676100096,20
3009,1090155695700201473,"3,8,9"
3010,972082767407140864,20
3011,971259846078205953,"3,9"
3012,962819227185963008,8
3013,999329804141805568,20
3014,965371042020581376,"3,8,9"
3015,970931267964256256,20
3016,929936553677242368,"3,8,9"
3017,956410471094960128,"3,8,9"
3018,913729597744734209,"3,8,9"
3019,1092357336935522304,19
3020,948762405827362817,"8,9"
3021,957723148312547329,"3,8,9"
3022,980644336063959040,"3,8,9"
3023,946181348154228736,20
3024,958562797167656960,19
3025,1024849532952006656,20
3026,989854019114778624,20
3027,1131349395587289088,20
3028,1020138075282800641,8
3029,991969672143622145,20
3030,1006344455803170818,20
3031,1139536282932006912,"7,11,12"
3032,976268798150950912,20
3033,1040608874976305152,20
3034,999100233291190272,20
3035,1074882062828560384,20
3036,984336660501479425,20
3037,1005734909321678848,20
3038,1003640754336681986,20
3039,1022377104594296832,20
3040,1016852033226199040,19
3041,1017655148699512832,19
3042,1006335970487070720,20
3043,1134639501546885120,20
3044,995835711138947072,20
3045,1000929801060761600,20
3046,1127745587120500736,20
3047,1141871695579320320,20
3048,1105643769976639488,20
3049,1128838403485646850,6
3050,1005677388267544577,20
3051,922639252910780417,20
3052,1141857145106784256,20
3053,989852367662206976,20
3054,921188218657214464,"3,8,9,12"
3055,919024363998928896,"3,8,9"
3056,1013958417348681728,20
3057,1011784281130057728,20
3058,1022295540615139328,20
3059,1000908773010030592,20
3060,1040397249010794496,20
3061,921564124982546432,20
3062,1038239922405036037,20
3063,1141145399391952896,20
3064,1016874365680418817,20
3065,1084632677884424192,20
3066,1043099548904710144,"3,8,9"
3067,1049943796123721729,20
3068,922992971993137157,20
3069,1070143008220184576,20
3070,1146671361751838720,19
3071,1115425234671230976,20
3072,1109633777108549633,20
3073,998729017573363712,20
3074,913234352066093056,"3,8,9"
3075,860016259039088640,"1,8,9"
3076,914394054988783616,"3,8,9"
3077,1031367772305903616,20
3078,1021543879072464896,"3,8,9"
3079,1040479132377739266,20
3080,1009061429465382912,20
3081,993524048406634496,20
3082,1024846461765185536,20
3083,1055727018212392961,20
3084,1018758908767232001,20
3085,1033169237529976832,20
3086,1009249807318188032,20
3087,1057074644094611456,20
3088,1058525575856324608,20
3089,1036049788444135424,19
3090,1047649750114172928,19
3091,1129016642476826625,20
3092,1114527430276812800,20
3093,1112509896006656000,20
3094,923113680916451328,20
3095,1009619082096697345,20
3096,1103623186992656384,"3,8"
3097,976637917111070720,"3,8,9"
3098,1074881248470872065,20
3099,963633188080939008,"3,8,9"
3100,1099134667972698112,20
3101,1012157724891623425,20
3102,1013339322949369856,20
3103,1087193245623283712,"3,8,9"
3104,989027822281854976,20
3105,1040395552842608641,20
3106,1024847078671839234,19
3107,1033146573025210368,19
3108,1058877127141904384,19
3109,1067655181339262976,"3,8,9"
3110,1008179123439587328,20
3111,916852856711286784,"3,8,9"
3112,1025176767550504960,20
3113,1031747253415731205,"3,8"
3114,1079557267169529856,20
3115,923001704425054208,"3,8,9"
3116,1142089614796025856,20
3117,990782186059001856,20
3118,1034246349229682688,20
3119,1016882656233943040,20
3120,1059973259578490880,20
3121,983891519038877697,20
3122,1006103892298330112,20
3123,1025171780686606336,20
3124,1065411938933444611,20
3125,921327018284761088,20
3126,927378665670713344,20
3127,939008945456234496,20
3128,928982279661133824,20
3129,929696425172021248,20
3130,921972537440985088,19
3131,927017821367820290,3
3132,914361287446016000,"3,8,9"
3133,973385017647800320,20
3134,1050985931585409024,20
3135,997650884526981120,20
3136,1061785233098305536,20
3137,1022651744537391106,19
3138,1029900636140199936,20
3139,986781135618256896,"3,8,9"
3140,948435839943520257,20
3141,1133164198723067905,20
3142,1097287137983049728,20
3143,1070665199277887489,20
3144,922738098101874688,19
3145,948391243263885313,"7,9"
3146,1089689689030705152,20
3147,1074459018691661826,20
3148,1042938900455415808,20
3149,922649567673311232,20
3150,936049467433697281,20
3151,987903172877340673,20
3152,988949893124308993,"3,9"
3153,926634929466720257,19
3154,953944672912601090,20
3155,1005329750221512704,20
3156,1148122905563160576,20
3157,1105675063263555584,20
3158,1111084513105330178,20
3159,1121949707972923392,20
3160,915402005438283776,"3,8,9"
3161,916279622584508416,"3,8,9"
3162,1043100616334041089,20
3163,1090784498948526080,"3,8,9"
3164,1127019735722233856,20
3165,1050538228170649600,20
3166,1069415514550624256,20
3167,1095837187814248448,20
3168,1131712676826996736,20
3169,988383233581637638,"3,8,9"
3170,1045467071599919104,20
3171,1008951373386272770,20
3172,1011416624459419649,19
3173,1045914237804044290,20
3174,925956466527191040,20
3175,1002053761655758849,20
3176,1012866390427033600,19
3177,1012142646616211456,20
3178,1122308871664484352,"3,8,9"
3179,928131240829399040,20
3180,929510923580010502,20
3181,915146188545966080,"3,8,9"
3182,911606146942738437,"12,11,16"
3183,999472719107256322,"3,8,9"
3184,963234388673622016,"3,8,9"
3185,922286288039899139,20
3186,919026482734755840,"3,9"
3187,1148798276281364480,"8,9,13,14"
3188,1136090727442571264,19
3189,1142301743285334018,20
3190,1044019527149740032,20
3191,1112137895156957184,20
3192,1144413852504752128,20
3193,914392258173997059,"3,9"
3194,911034692727537664,20
3195,919369602705928193,"3,8,9,11"
3196,1007083382440747008,20
3197,1006725263936221184,"3,9"
3198,978875789130289152,20
3199,928874267084603392,"3,9,12,7"
3200,986437599026819072,19
3201,928191290700894208,20
3202,1109136499855888384,20
3203,1009686422834446336,20
3204,1091849731897098241,20
3205,992399136300269569,"3,8,9"
3206,1006970146647228416,20
3207,979775961393582080,20
3208,1026801103122223104,20
3209,1090861749744500736,"3,8,9"
3210,1054239667850264581,"3,8,9"
3211,959256313736839169,"3,8,9"
3212,959241460099854336,"3,8,9"
3213,1045663559756083200,20
3214,958615100205576192,"3,8,9"
3215,977076500263419906,20
3216,991505887276679168,20
3217,1005467717640441856,"3,8,9,17,13,16"
3218,1091691321817886721,20
3219,995487044552900608,20
3220,925529952497184768,20
3221,1086467697133547521,"3,8,9"
3222,988619079316520960,"3,8,9"
3223,1055282482642206720,20
3224,1021934382188118021,"3,8,9"
3225,1004175218649075712,20
3226,1003449440504504320,20
3227,1000914755639427072,20
3228,992933373931802624,20
3229,970930048982122496,20
3230,914118440746545152,"3,8,9"
3231,912580799563567104,"3,8,9"
3232,913083544166993921,"3,8,9"
3233,986131198127759362,20
3234,1022651814754234369,19
3235,1143690373283237888,20
3236,1138972819830611974,20
3237,919843739631206400,7
3238,919845554007433216,"3,8,9"
3239,1120493526863753217,19
3240,973728664159379457,"3,8,9"
3241,995837975899467777,"3,8,9"
3242,1049482331839389698,"3,8,9"
3243,1098058512884629510,"3,8,9"
3244,999858285091041280,"3,8,9"
3245,994158227188211713,"3,8,9"
3246,983565933498134529,20
3247,1046218881503830016,19
3248,1120481486237466624,20
3249,1007093104720035840,20
3250,1099106752228864000,20
3251,993651775402950656,20
3252,1142655632111104001,20
3253,1025580181186965509,20
3254,990210690471219202,"3,8,9"
3255,992104699863093248,"3,8,9"
3256,951682820358815744,20
3257,928827822918975488,12
3258,978437032534933504,20
3259,1048715784271224832,20
3260,1035321616727588864,20
3261,1107794360362401793,20
3262,926658471524671490,20
3263,1114727146377756672,"3,8,9"
3264,928981971501441024,20
3265,1006710241881292801,20
3266,1049172319300595712,20
3267,1017213918719049729,19
3268,999825516432474113,20
3269,994751225437372416,20
3270,1025895546043523073,19
3271,987219469406633984,20
3272,992591822638600192,20
3273,1006347269757497345,20
3274,771291423450669056,20
3275,926177041870766080,20
3276,922739536743907329,"3,8,9"
3277,1042608229883142150,20
3278,1000915109483397121,20
3279,1041883918918483968,20
3280,995341618323472384,20
3281,1065051863559503872,20
3282,1091849588925882370,20
3283,1098397170133172224,20
3284,982163726353575937,20
3285,1097730272232038400,20
3286,990714475656372224,20
3287,962876730410115072,"3,8,9"
3288,972823961242234880,20
3289,1122662387755048960,20
3290,1133974694812504065,20
3291,959291003759820801,"3,8,11"
3292,911380827954593792,20
3293,913082759874199552,12
3294,980637288110555136,"3,8,9"
3295,962904094322049025,"3,8,9"
3296,956002637928804353,"3,8"
3297,1001997838161731591,20
3298,1026995464216797184,20
3299,1006032067673534464,20
3300,980657562017136641,"3,8,9"
3301,1023020254400638976,20
3302,916494420677029888,"3,8,9"
3303,916210893469376512,"3,8,9"
3304,916251964005953537,"3,8,9"
3305,1129736183276347393,20
3306,1043879084508438528,20
3307,1058166635234619392,20
3308,922737258515480577,"3,8,9,7,11"
3309,1028904757337837568,20
3310,1049946023039184896,20
3311,965121901151399937,"3,9"
3312,958855611881435136,"3,8,9"
3313,973728111656235008,"3,8,9"
3314,924441373448613888,20
3315,959982547265495040,20
3316,954600195680972800,20
3317,1073759733792690176,20
3318,1104174885662744576,20
3319,1129556021343428608,"3,8,9,17,13,16"
3320,1124506443275653121,"3,8,9,17,13,16"
3321,981072008896118785,20
3322,977536097541435394,20
3323,978793837467336705,20
3324,927944470167015426,20
3325,923483225749516289,20
3326,1019023590363021313,20
3327,1124138528005189632,20
3328,999519347142942720,20
3329,922739845209800704,"3,8,9"
3330,925956035793137664,20
3331,971572761217810432,"3,8,9"
3332,907981032086835200,3
3333,1031721376913154049,20
3334,997841744854114308,20
3335,980999031382880258,"3,8,9"
3336,989042435425800192,20
3337,998373299301199872,20
3338,1017591344284381184,"3,8,9,12"
3339,1000210662469976065,20
3340,1041526139192193024,20
3341,954356752828395520,20
3342,983887127246094336,8
3343,1108167634694991872,20
3344,1072829367682719745,20
3345,1136090319747862529,19
3346,1003913838499115008,20
3347,1001656936398401537,20
3348,1080633887712104448,20
3349,922641295973036032,"3,8,9,12"
3350,954265778932428801,20
3351,1114169792192081921,20
3352,1089528416422977536,20
3353,1043128826929152002,20
3354,1085701000646688768,20
3355,920607729621680128,"3,8,9"
3356,936504753223221248,20
3357,1006355570914312192,"3,8,9"
3358,993679941710442496,20
3359,1071303452041469953,20
3360,927494793755631616,"3,8,9"
3361,921973158990643200,3
3362,1053466490828013568,20
3363,1103972328591900673,"3,19"
3364,1148760599460900864,20
3365,1060709786323320832,"3,8,9"
3366,974972517252124672,20
3367,985766857780047872,"3,8,9"
3368,983876611815555073,20
3369,927370647797301248,20
3370,922990529352052736,20
3371,1134705739891482624,20
3372,923468547988234240,20
3373,985014223703949313,"3,8,9"
3374,1016956234413400065,"3,8,9"
3375,1116596507908554752,20
3376,1116506786142359552,20
3377,1055725321914245120,"3,8,9"
3378,986291392010858496,20
3379,1064858392898895872,20
3380,1055123413553954817,20
3381,1146028338487496704,20
3382,1033893422065565697,20
3383,1082067526836617216,20
3384,918297476045553664,"3,8,9"
3385,1015149343064461312,"3,8,9"
3386,1002744459925180416,20
3387,987499783030898688,20
3388,752395620002836480,20
3389,914393336881979392,"3,8,9"
3390,1098397088260313089,19
3391,1132148476505014272,19
3392,1059705122899415040,"3,8,9"
3393,1058915905000755200,19
3394,916671734643748864,20
3395,911409674909474816,20
3396,991510088702607360,20
3397,922359331743342592,20
3398,927138066732429312,20
3399,1092063022816710656,"3,8,9"
3400,1065787854419197952,20
3401,1091135884747927552,20
3402,1021661623939809281,20
3403,1112507181809561601,20
3404,1065051630746296320,20
3405,1023397000903974918,20
3406,1030839018869547009,20
3407,1069141561798246400,20
3408,996638424818896896,20
3409,999932030434529281,20
3410,1042205666155233281,20
3411,914872821859233793,20
3412,1054543961883258880,20
3413,1012156141961269248,20
3414,986130519040581632,20
3415,1055295659945865216,20
3416,1046956407663353856,20
3417,1031715591940321280,20
3418,972462176911835137,20
3419,921938146660564992,20
3420,930346180646711296,20
3421,990055487084216320,20
3422,1018675308516397056,19
3423,1035687129320308736,20
3424,980648772718882817,"3,8,9"
3425,914116584318234625,"3,8,9"
3426,914737331596402688,"3,8,9"
3427,1060795405896536064,20
3428,1092810747447435264,20
3429,1068670581946470401,"3,8,9"
3430,1085335897086689280,20
3431,1006706198291218432,20
3432,1055005493612154880,"3,8,9"
3433,924441234248048640,20
3434,1015789787322576896,"3,8,9"
3435,924635733150728192,20
3436,1035324995222654976,20
3437,1012310215037837318,20
3438,1147332396359901185,20
3439,1144097148331446272,19
3440,1072299784080375813,20
3441,953155948800983040,20
3442,995427679175245824,20
3443,925958819154239488,20
3444,1038974338337103873,"7,3"
3445,948465661432352769,20
3446,922932967084720128,20
3447,1074284350605279233,20
3448,1020145628628713472,20
3449,1104696544563847168,20
3450,1021260312853458944,"3,8,9"
3451,926962136080715778,20
3452,971571986064273409,"3,8,9"
3453,1045135434471206912,"3,9"
3454,1096403909403262977,20
3455,916853197687341056,"3,8,9"
3456,928186636667576321,"3,8,9"
3457,1103919671454007296,20
3458,1022302119041232896,"3,8"
3459,994387255132241920,20
3460,969773830473359360,"3,8,9,10,18"
3461,1012521269101621248,20
3462,920156627897950208,20
3463,1016489960730329088,20
3464,948796457179537408,"3,9,12"
3465,1057805829649256449,20
3466,1033543354758262785,20
3467,1054562738704269312,19
3468,1047649873669963776,20
3469,1057958210139607046,"3,8,9"
3470,1010355799284039683,20
3471,1021587301644689408,20
3472,1011768858795900928,20
3473,1048384033074237440,20
3474,1009273881964601344,20
3475,1023037853343707136,20
3476,1071589101621526528,20
3477,1067926896078348290,20
3478,929936132531372032,"3,9,12"
3479,975540783414624256,20
3480,1050188893071364096,"3,8,9"
3481,1041636350552731648,"3,8,9"
3482,924479792300179456,20
3483,1110351790233382912,"3,8,9"
3484,1131771421825232897,20
3485,918377162226331648,"3,8,9"
3486,974102865634476032,"3,8,9"
3487,922331584216182784,20
3488,923088648089649152,"3,8,9"
3489,938101355595436032,"3,8,9"
3490,950196722235359232,"3,8,9"
3491,1026660228719292417,20
3492,1028895223546429441,20
3493,920620352383754240,"3,8,9"
3494,949147045251526661,20
3495,999824339196260352,20
3496,920157403181563904,"3,8,9"
3497,971200968703426560,"3,8"
3498,958223774549028864,"3,8,9,12"
3499,752400985943777281,20
3500,913757487014207488,"3,8,9"
3501,1148488058787913729,20
3502,928862692080676864,"3,8,9"
3503,1074493762192068608,20
3504,1115784652461985792,20
3505,1072661843829776391,"3,8,9"
3506,918809547266932737,"3,8,9"
3507,925568858273886208,20
3508,1052089011785752576,20
3509,968760880103084032,7
3510,984872039939887104,"3,8,9"
3511,928186992461987840,"3,8,9"
3512,1010435003497492480,20
3513,1030273679890964481,20
3514,918075692415193088,"3,8,9"
3515,1085692598352732160,20
3516,1126290614289440768,20
3517,927364990348148736,20
3518,1035332110494588928,20
3519,1128468916164972544,20
3520,983898285638279168,"3,8,9"
3521,1047313206908051456,20
3522,926961688682774528,20
3523,1006703053888606208,20
3524,954162551436197888,20
3525,1020496355901358086,"3,8,9"
3526,1025226508913131520,20
3527,1026127671237914624,20
3528,1033911893335789568,19
3529,1088259488333758464,19
3530,1037497577124450304,20
3531,916495415721156608,"3,8,9"
3532,857794857951084544,"3,8"
3533,761038462598328320,"3,8,9"
3534,913731987516436481,"3,8,9"
3535,761035918681616384,20
3536,1072128956080500736,20
3537,1102551108700917773,20
3538,1027757535313330176,20
3539,1146939293878743040,20
3540,942601014275796993,3
3541,998753048217272320,"3,8,9"
3542,995839143258210305,"3,8,9"
3543,1057438371197288448,20
3544,1049498208349511681,20
3545,922641772781518848,"3,8,9"
3546,1017585721232613376,"3,8,9"
3547,771249605040222208,20
3548,1061803726527066112,"3,8,9"
3549,997314269581475840,20
3550,1065535623241510912,"3,8,9"
3551,919845069217185792,"3,8,9"
3552,1117061320602296320,20
3553,1077211181872427009,20
3554,1044414495030800385,"3,8,9"
3555,1004908938809077761,20
3556,1102017384188063744,20
3557,1099824910862409736,20
3558,1032790786771804160,20
3559,1020101325479206912,20
3560,1117941208712507392,20
3561,1037853291789443073,20
3562,1131727574655070208,20
3563,1100282550143004672,20
3564,1012143369215082496,20
3565,910452907241361409,"3,8"
3566,923119053241163776,20
3567,922696428736131072,20
3568,920838103236878336,"3,8,9"
3569,920156219196678144,"3,8,9"
3570,1019019117838254080,20
3571,1069746098888105985,20
3572,1148744607657676800,20
3573,927017277878288388,"3,8,9"
3574,929945437091512320,12
3575,1060724155002183680,20
3576,1014330766048653312,20
3577,1028815817104711682,20
3578,1098393010755125248,"3,8,9"
3579,1078098193135484928,20
3580,983173826883145730,"3,8,9"
3581,1032465647446327296,"3,8,9"
3582,1024088454098038784,20
3583,1057890734727020544,20
3584,1053912635589124097,"3,8,9"
3585,1141852154820538368,20
3586,1002014776917143553,8
3587,945469729250013190,9
3588,1062891572390322176,20
3589,1013453596111716352,20
3590,1083518213676134400,20
3591,1085329486701223936,20
3592,1064373278968446976,20
3593,1147688870298808321,"20,7"
3594,1042940187561537536,20
3595,1082920317259939841,"8,9"
3596,925179608294506497,20
3597,916499933447852032,"3,8,9"
3598,916496929755881477,"3,8,9"
3599,859297601694294016,"3,8,9"
3600,859302272303415297,"3,8,9"
3601,1040061034361319424,"3,8,9"
3602,1027016429827047424,20
3603,950276437247893504,20
3604,1077545827445456897,20
3605,967950453144141824,"3,8,9"
3606,970867834778562561,"3,8,9"
3607,1081019120651505664,"19,13"
3608,1012149071509794816,20
3609,928185294284660736,"3,9"
3610,974480185234894848,"3,9"
3611,1146214574191857665,20
3612,1017582150160224256,20
3613,1147413466472308737,20
3614,1048716490227081216,20
3615,993733094686388224,20
3616,1062882984338980864,20
3617,1001647492113448960,20
3618,998389644722032640,3
3619,1031710940746547200,20
3620,1052073599601786881,20
3621,1017216614536581120,20
3622,1109613785721896961,20
3623,1145326430093340672,19
3624,1019135970128453632,20
3625,951686941208068096,3
3626,922736629445378049,"3,9"
3627,922649505043922944,20
3628,981680917654650880,20
3629,969042032357294080,"8,9"
3630,1067235667837509632,"3,8,9"
3631,1024846423991308288,20
